offense_id,incident_id,attempt_complete_flag,location_id,agency_id,incident_date,incident_hour,cleared_except_id,cleared_except_date,,incident_id,offender_id,age,sex_code,Offense- Offense ID,Offense-Incident ID,Offense- Offense Type ID,Offense-Location ID
91774881,84020580,C,13,20239,3/17/2016 0:00,7,6,,,84020580,94725934,33,M,91774881,84020580,56,13
91776129,84020778,C,20,20211,3/10/2016 0:00,18,6,,,84020778,94726936,23,M,91776129,84020778,56,20
91776870,84021425,C,20,20245,3/9/2016 0:00,13,6,,,84021425,94728720,59,M,91776870,84021425,56,20
91776913,84021458,C,20,20237,3/29/2016 0:00,17,6,,,84021458,94727500,51,M,91776913,84021458,56,20
91780689,84024292,C,20,20105,1/1/2016 0:00,12,6,,,84024292,94730724,30,M,91780689,84024292,56,20
91780780,84024681,C,20,20105,1/22/2016 0:00,0,4,3/30/2016 0:00,,84024681,94732009,15,M,91780780,84024681,56,20
91781627,84025880,C,41,20278,3/8/2016 0:00,8,6,,,84025880,94732509,,M,91781627,84025880,56,41
91785270,84027360,C,18,20287,1/31/2016 0:00,3,6,,,84027360,94736193,20,M,91785270,84027360,56,18
91785492,84028541,C,20,20105,3/8/2016 0:00,8,6,,,84028541,94736413,18,M,91785492,84028541,56,20
91786288,84029209,C,20,20297,3/9/2016 0:00,0,6,,,84029209,94735957,39,M,91786288,84029209,56,20
91786649,84030517,C,20,20287,3/25/2016 0:00,13,2,3/31/2016 0:00,,84030517,94738190,18,M,91786649,84030517,56,20
91790355,84031879,C,41,20309,2/26/2016 0:00,12,2,3/11/2016 0:00,,84031879,94741238,16,M,91790355,84031879,56,41
91789529,84032066,C,20,20318,2/26/2016 0:00,16,6,,,84032066,94741511,41,F,91789529,84032066,56,20
91788901,84032600,C,13,20129,3/15/2016 0:00,12,6,,,84032600,94739763,20,M,91788901,84032600,56,13
91789346,84033068,C,20,20318,1/29/2016 0:00,,2,3/1/2016 0:00,,84033068,94740483,22,M,91789346,84033068,56,20
91790430,84033088,C,41,20309,3/2/2016 0:00,12,6,,,84033088,94741309,14,M,91790430,84033088,56,41
91791347,84033881,C,20,20327,1/24/2016 0:00,17,6,,,84033881,94743178,26,M,91791347,84033881,56,20
91793144,84034980,C,20,20339,3/13/2016 0:00,23,6,,,84034980,94743956,52,M,91793144,84034980,56,20
91793170,84035598,C,20,20339,3/10/2016 0:00,15,6,,,84035598,94743982,9,M,91793170,84035598,56,20
91793360,84035750,C,20,20336,3/15/2016 0:00,14,6,,,84035750,94744150,40,F,91793360,84035750,56,20
91793491,84035868,C,41,20336,3/21/2016 0:00,12,4,3/23/2016 0:00,,84035868,94744281,17,M,91793491,84035868,56,41
91792956,84036124,C,25,20343,3/9/2016 0:00,10,6,,,84036124,94745170,,,91792956,84036124,56,25
91795164,84036411,C,25,20354,2/28/2016 0:00,21,6,,,84036411,94744949,34,M,91795164,84036411,56,25
91794245,84036458,C,25,20354,3/1/2016 0:00,7,6,,,84036458,94745465,50,M,91794245,84036458,56,25
91794257,84036635,C,5,20354,3/1/2016 0:00,8,6,,,84036635,94745476,34,M,91794257,84036635,56,5
91794514,84037779,C,18,20357,1/20/2016 0:00,0,6,,,84037779,94746356,43,M,91794514,84037779,56,18
91796054,84038190,C,20,20354,3/11/2016 0:00,14,6,,,84038190,94746832,,U,91796054,84038190,56,20
91796768,84038813,C,20,20129,3/21/2016 0:00,18,6,,,84038813,94748580,,,91796768,84038813,56,20
91796773,84038823,C,20,20354,3/18/2016 0:00,18,6,,,84038823,94748586,70,M,91796773,84038823,56,20
91797558,84039102,C,25,20289,1/14/2016 0:00,11,6,,,84039102,94747850,62,M,91797558,84039102,56,25
91798462,84039426,C,20,20356,1/12/2016 0:00,9,6,,,84039426,94750090,18,M,91798462,84039426,56,20
91798511,84040013,C,8,20354,3/23/2016 0:00,20,6,,,84040013,94749302,,M,91798511,84040013,56,8
91800710,84042526,C,20,20289,1/20/2016 0:00,8,2,3/25/2016 0:00,,84042526,94751558,37,M,91800710,84042526,56,20
91799707,84042742,C,20,20356,2/26/2016 0:00,12,6,,,84042742,94751792,54,M,91799707,84042742,56,20
91800062,84043311,C,20,20289,2/12/2016 0:00,8,4,3/8/2016 0:00,,84043311,94753460,60,M,91800062,84043311,56,20
91802004,84043678,C,41,20356,3/8/2016 0:00,8,6,,,84043678,94753856,13,M,91802004,84043678,56,41
91802754,84044743,C,20,20356,3/4/2016 0:00,6,6,,,84044743,94755078,41,M,91802754,84044743,56,20
91804053,84044942,A,20,20356,3/17/2016 0:00,12,6,,,84044942,94755002,55,M,91804053,84044942,56,20
91803006,84044988,C,20,20392,3/23/2016 0:00,13,6,,,84044988,94756104,16,M,91803006,84044988,56,20
91805143,84045101,C,20,20356,3/20/2016 0:00,7,6,,,84045101,94755478,57,M,91805143,84045101,56,20
91804789,84046275,C,20,20356,3/18/2016 0:00,2,6,,,84046275,94756780,25,M,91804789,84046275,56,20
91806645,84046872,C,24,20402,3/10/2016 0:00,13,4,3/29/2016 0:00,,84046872,94757641,53,M,91806645,84046872,56,24
91806185,84047654,C,20,20404,3/17/2016 0:00,,6,,,84047654,94757155,14,M,91806185,84047654,56,20
91807066,84048457,C,20,20289,3/4/2016 0:00,19,2,3/25/2016 0:00,,84048457,94759105,11,M,91807066,84048457,56,20
91808837,84049107,C,20,20289,2/1/2016 0:00,20,2,3/31/2016 0:00,,84049107,94759888,52,M,91808837,84049107,56,20
91810181,84049993,C,41,20408,1/24/2016 0:00,13,6,,,84049993,94761630,16,M,91810181,84049993,56,41
,,,,,,,,,,84049993,94760561,15,M,91810181,84049993,56,41
,,,,,,,,,,84049993,94760563,16,M,91810181,84049993,56,41
91809886,84050182,C,24,20406,3/25/2016 0:00,19,6,,,84050182,94760743,,U,91809886,84050182,56,24
91809451,84050628,C,20,20414,3/21/2016 0:00,10,6,,,84050628,94760516,14,M,91809451,84050628,56,20
91812241,84051992,C,20,20421,1/29/2016 0:00,10,6,,,84051992,94763603,25,M,91812241,84051992,56,20
91811469,84052518,C,21,20289,2/29/2016 0:00,14,2,3/22/2016 0:00,,84052518,94762608,12,M,91811469,84052518,56,21
91811659,84052693,C,20,20408,3/7/2016 0:00,11,6,,,84052693,94762806,54,M,91811659,84052693,56,20
91814061,84053889,C,14,20424,1/14/2016 0:00,21,6,,,84053889,94765393,18,M,91814061,84053889,56,14
91815223,84054043,C,20,20408,3/14/2016 0:00,19,1,3/22/2016 0:00,,84054043,94766418,60,M,91815223,84054043,56,20
91814159,84054825,C,8,20424,2/6/2016 0:00,20,6,,,84054825,94765506,,U,91814159,84054825,56,8
91817230,84055956,C,20,20433,1/30/2016 0:00,23,4,3/5/2016 0:00,,84055956,94768462,19,M,91817230,84055956,56,20
91817797,84056435,C,20,20439,3/2/2016 0:00,,6,,,84056435,94769073,33,M,91817797,84056435,56,20
91818120,84057731,C,20,20429,1/10/2016 0:00,10,6,,,84057731,94770434,46,M,91818120,84057731,56,20
91819528,84058122,C,20,20429,1/25/2016 0:00,8,6,,,84058122,94769838,17,M,91819528,84058122,56,20
91819897,84058451,C,20,20437,2/22/2016 0:00,16,2,3/21/2016 0:00,,84058451,94772232,13,M,91819897,84058451,56,20
91819954,84058503,C,20,20437,2/24/2016 0:00,9,6,,,84058503,94772286,30,M,91819954,84058503,56,20
91821346,84059856,C,20,20408,3/28/2016 0:00,10,6,,,84059856,94771683,38,M,91821346,84059856,56,20
91821446,84059943,C,11,20454,3/15/2016 0:00,8,6,,,84059943,94772794,56,M,91821446,84059943,56,11
91821680,84060173,C,21,20437,3/11/2016 0:00,14,6,,,84060173,94773061,26,M,91821680,84060173,56,21
91821270,84060564,C,20,20429,2/20/2016 0:00,16,6,,,84060564,94772620,11,F,91821270,84060564,56,20
91821038,84061210,C,20,20429,3/3/2016 0:00,21,6,,,84061210,94774312,39,M,91821038,84061210,56,20
91823913,84062251,C,20,20429,3/10/2016 0:00,16,6,,,84062251,94775292,17,M,91823913,84062251,56,20
91823898,84062824,C,20,20452,3/18/2016 0:00,21,6,,,84062824,94774991,65,M,91823898,84062824,56,20
91826956,84066114,C,14,20445,1/19/2016 0:00,15,6,,,84066114,94779387,44,M,91826956,84066114,56,14
91827696,84066202,C,41,20445,1/14/2016 0:00,8,6,,,84066202,94779016,64,M,91827696,84066202,56,41
91828431,84066965,C,20,20445,2/8/2016 0:00,12,6,,,84066965,94779899,18,M,91828431,84066965,56,20
91830115,84068132,C,25,20445,2/22/2016 0:00,8,6,,,84068132,94782145,28,M,91830115,84068132,56,25
91830155,84068172,A,11,20471,3/23/2016 0:00,19,6,,,84068172,94781668,19,M,91830155,84068172,56,11
91830182,84068202,A,11,20471,3/14/2016 0:00,14,6,,,84068202,94782224,53,M,91830182,84068202,56,11
91830802,84069787,C,20,20466,2/7/2016 0:00,22,6,,,84069787,94783345,18,M,91830802,84069787,56,20
91831056,84070012,C,20,20445,2/2/2016 0:00,18,6,,,84070012,94783579,35,M,91831056,84070012,56,20
91832089,84070026,C,20,20456,1/19/2016 0:00,0,6,,,84070026,94784292,28,M,91832089,84070026,56,20
91833157,84070109,C,20,20466,2/19/2016 0:00,13,6,,,84070109,94783687,16,M,91833157,84070109,56,20
91833340,84070266,C,20,20466,2/12/2016 0:00,12,6,,,84070266,94783860,20,M,91833340,84070266,56,20
,,,,,,,,,,84070266,94784547,63,M,91833340,84070266,56,20
91831905,84070526,C,13,20445,2/8/2016 0:00,16,6,,,84070526,94784100,57,M,91831905,84070526,56,13
91831908,84070528,C,20,20460,2/3/2016 0:00,10,6,,,84070528,94784102,,,91831908,84070528,56,20
91833848,84071735,C,46,20456,1/27/2016 0:00,13,6,,,84071735,94785371,66,M,91833848,84071735,56,46
91833868,84071753,C,19,20473,2/9/2016 0:00,14,2,3/15/2016 0:00,,84071753,94784974,44,M,91833868,84071753,56,19
91836866,84074492,C,41,20445,3/10/2016 0:00,9,6,,,84074492,94788450,15,M,91836866,84074492,56,41
91837369,84075804,C,13,20445,3/11/2016 0:00,15,6,,,84075804,94789588,12,M,91837369,84075804,56,13
,,,,,,,,,,84075804,94789589,12,M,91837369,84075804,56,13
91841200,84078589,C,13,20460,3/12/2016 0:00,22,6,,,84078589,94793240,,,91841200,84078589,56,13
91841483,84079557,C,20,20477,1/16/2016 0:00,12,5,3/29/2016 0:00,,84079557,94794077,13,M,91841483,84079557,56,20
91848248,84084212,C,20,20445,3/23/2016 0:00,7,6,,,84084212,94799976,13,M,91848248,84084212,56,20
91847482,84084530,C,13,20460,3/19/2016 0:00,22,6,,,84084530,94799317,,,91847482,84084530,56,13
91848619,84085538,C,41,20445,3/21/2016 0:00,13,6,,,84085538,94801332,,,91848619,84085538,56,41
91848830,84085722,C,13,20445,3/24/2016 0:00,9,6,,,84085722,94801526,,M,91848830,84085722,56,13
91852446,84087464,C,20,20456,2/28/2016 0:00,19,4,3/31/2016 0:00,,84087464,94804118,10,M,91852446,84087464,56,20
91856350,84091082,C,13,20460,3/30/2016 0:00,16,6,,,84091082,94807427,51,M,91856350,84091082,56,13
91861485,84096582,C,20,20456,3/13/2016 0:00,0,6,,,84096582,94813148,22,F,91861485,84096582,56,20
91862316,84097329,C,20,20456,3/21/2016 0:00,19,6,,,84097329,94813997,,,91862316,84097329,56,20
91864338,84098196,C,20,20441,1/5/2016 0:00,16,4,1/15/2016 0:00,,84098196,94814968,28,M,91864338,84098196,56,20
91866203,84100530,C,20,20456,3/27/2016 0:00,8,6,,,84100530,94817151,33,M,91866203,84100530,56,20
91866377,84100675,C,20,20441,1/13/2016 0:00,18,6,,,84100675,94817309,24,M,91866377,84100675,56,20
91867988,84102532,C,20,20441,1/29/2016 0:00,14,2,2/12/2016 0:00,,84102532,94819582,7,M,91867988,84102532,56,20
91869281,84102780,C,20,20441,2/2/2016 0:00,19,6,,,84102780,94820093,40,M,91869281,84102780,56,20
91872008,84106053,C,20,20475,2/24/2016 0:00,0,6,,,84106053,94823538,43,M,91872008,84106053,56,20
92141609,84341201,C,20,20058,2/3/2016 0:00,12,6,,,84341201,95097428,19,M,92141609,84341201,56,20
92141716,84341297,C,20,20058,4/1/2016 0:00,13,6,,,84341297,95097545,,M,92141716,84341297,56,20
92141797,84341641,C,20,20072,4/2/2016 0:00,23,6,,,84341641,95097634,18,M,92141797,84341641,56,20
92142073,84341878,C,40,20050,4/2/2016 0:00,0,6,,,84341878,95096957,18,M,92142073,84341878,56,40
92143510,84342269,C,20,20073,2/1/2016 0:00,0,6,,,84342269,95098393,6,M,92143510,84342269,56,20
92143612,84342349,C,20,20051,2/11/2016 0:00,15,6,,,84342349,95098500,14,M,92143612,84342349,56,20
92145255,84343936,C,20,20068,4/18/2016 0:00,9,6,,,84343936,95100168,43,M,92145255,84343936,56,20
92144486,84344003,C,25,20051,3/28/2016 0:00,17,6,,,84344003,95100040,,U,92144486,84344003,56,25
92145720,84344368,C,20,20065,2/16/2016 0:00,19,6,,,84344368,95101405,14,M,92145720,84344368,56,20
92145308,84344523,C,20,20068,4/19/2016 0:00,13,6,,,84344523,95100037,20,M,92145308,84344523,56,20
92145627,84344774,C,20,20051,4/3/2016 0:00,23,6,,,84344774,95101314,,U,92145627,84344774,56,20
92145046,84345027,C,20,20082,1/30/2016 0:00,0,6,,,84345027,95100918,45,M,92145046,84345027,56,20
92145931,84345552,C,20,20088,3/1/2016 0:00,14,6,,,84345552,95101590,46,M,92145931,84345552,56,20
92145087,84345663,C,40,20082,2/5/2016 0:00,11,6,,,84345663,95101686,14,M,92145087,84345663,56,40
92149568,84347396,C,41,20051,4/27/2016 0:00,12,5,4/30/2016 0:00,,84347396,95104500,14,M,92149568,84347396,56,41
92148554,84347423,C,20,20117,1/14/2016 0:00,15,6,,,84347423,95104534,46,M,92148554,84347423,56,20
92149631,84347447,C,20,20121,4/14/2016 0:00,,6,,,84347447,95105314,30,M,92149631,84347447,56,20
92148672,84348140,C,20,20117,4/15/2016 0:00,13,6,,,84348140,95104654,30,M,92148672,84348140,56,20
92148843,84348277,C,20,20112,3/8/2016 0:00,16,2,4/30/2016 0:00,,84348277,95104823,17,M,92148843,84348277,56,20
92149038,84348466,C,20,20112,4/2/2016 0:00,18,4,4/6/2016 0:00,,84348466,95105756,48,M,92149038,84348466,56,20
92150009,84348813,C,20,20112,3/24/2016 0:00,14,2,4/13/2016 0:00,,84348813,95104992,9,M,92150009,84348813,56,20
92150019,84348823,C,20,20122,2/5/2016 0:00,13,6,,,84348823,95105713,21,M,92150019,84348823,56,20
92150898,84350555,A,13,20137,3/12/2016 0:00,2,6,,,84350555,95107583,,,92150898,84350555,56,13
92152805,84352035,C,3,20065,4/23/2016 0:00,21,6,,,84352035,95109487,20,M,92152805,84352035,56,3
,,,,,,,,,,84352035,95109486,22,M,92152805,84352035,56,3
92152868,84352103,C,46,20153,4/29/2016 0:00,0,6,,,84352103,95108951,50,M,92152868,84352103,56,46
92155196,84352428,C,25,20148,2/3/2016 0:00,0,6,,,84352428,95109877,23,M,92155196,84352428,56,25
92154253,84352449,C,13,20065,4/26/2016 0:00,22,6,,,84352449,95109925,20,M,92154253,84352449,56,13
92156167,84353413,C,38,20148,4/11/2016 0:00,9,6,,,84353413,95112272,,M,92156167,84353413,56,38
92155388,84353621,C,20,20105,1/2/2016 0:00,18,6,,,84353621,95111100,,U,92155388,84353621,56,20
92155862,84354099,C,20,20148,4/8/2016 0:00,15,6,,,84354099,95112130,22,M,92155862,84354099,56,20
92158366,84355418,C,20,20171,3/5/2016 0:00,8,6,,,84355418,95113832,,M,92158366,84355418,56,20
92158204,84356091,C,20,20129,1/29/2016 0:00,13,6,,,84356091,95114315,17,M,92158204,84356091,56,20
92158444,84356311,C,20,20174,1/28/2016 0:00,9,6,,,84356311,95114555,29,M,92158444,84356311,56,20
92159659,84356849,C,20,20174,3/26/2016 0:00,22,6,,,84356849,95115370,17,M,92159659,84356849,56,20
92159650,84357649,C,20,20105,2/22/2016 0:00,15,2,4/6/2016 0:00,,84357649,95114913,39,M,92159650,84357649,56,20
92160455,84358172,A,10,20177,3/10/2016 0:00,9,2,4/12/2016 0:00,,84358172,95116547,38,M,92160455,84358172,56,10
92160797,84358670,C,20,20105,3/9/2016 0:00,23,6,,,84358670,95116879,21,M,92160797,84358670,56,20
92161703,84358713,C,20,20177,3/28/2016 0:00,18,6,,,84358713,95117346,15,M,92161703,84358713,56,20
92161800,84358800,C,20,20177,3/1/2016 0:00,0,6,,,84358800,95117449,,,92161800,84358800,56,20
92165577,84362002,C,20,20198,2/23/2016 0:00,11,6,,,84362002,95121413,,,92165577,84362002,56,20
92165899,84362814,C,46,20105,3/26/2016 0:00,2,6,,,84362814,95122061,,U,92165899,84362814,56,46
92166076,84362954,C,20,20204,2/23/2016 0:00,16,6,,,84362954,95122235,18,M,92166076,84362954,56,20
92166294,84362977,C,4,20198,4/22/2016 0:00,13,6,,,84362977,95121972,17,M,92166294,84362977,56,4
92167641,84363402,C,13,20185,3/11/2016 0:00,8,2,3/22/2016 0:00,,84363402,95122806,7,F,92167641,84363402,56,13
92169583,84365738,C,21,20129,3/29/2016 0:00,0,6,,,84365738,95124746,29,M,92169583,84365738,56,21
92169040,84366013,C,20,20105,3/3/2016 0:00,8,2,4/11/2016 0:00,,84366013,95125715,25,M,92169040,84366013,56,20
92171392,84366432,C,20,20185,1/1/2016 0:00,12,6,,,84366432,95126607,20,M,92171392,84366432,56,20
92170878,84367655,C,27,20194,4/30/2016 0:00,20,6,,,84367655,95126869,,U,92170878,84367655,56,27
92173403,84368910,C,20,20212,4/27/2016 0:00,16,6,,,84368910,95128673,26,M,92173403,84368910,56,20
92178175,84372285,C,13,20238,4/9/2016 0:00,23,6,,,84372285,95132865,,M,92178175,84372285,56,13
92176925,84372857,C,20,20237,3/20/2016 0:00,0,6,,,84372857,95133549,56,M,92176925,84372857,56,20
92177502,84372994,C,20,20105,4/7/2016 0:00,12,6,,,84372994,95133716,,M,92177502,84372994,56,20
92177570,84373065,C,20,20105,2/17/2016 0:00,12,6,,,84373065,95132843,32,M,92177570,84373065,56,20
92178436,84373306,C,20,20105,3/30/2016 0:00,9,6,,,84373306,95134113,29,M,92178436,84373306,56,20
92182412,84377028,C,46,20211,4/25/2016 0:00,12,6,,,84377028,95137850,,,92182412,84377028,56,46
92181630,84377070,C,20,20211,4/25/2016 0:00,16,6,,,84377070,95137890,36,M,92181630,84377070,56,20
92182931,84377470,C,20,20211,4/28/2016 0:00,9,6,,,84377470,95138523,11,M,92182931,84377470,56,20
92183987,84378285,C,20,20269,4/28/2016 0:00,,6,,,84378285,95141292,,,92183987,84378285,56,20
92185551,84380777,C,15,20279,4/5/2016 0:00,9,6,,,84380777,95141864,24,M,92185551,84380777,56,15
92187267,84381350,C,20,20283,1/26/2016 0:00,14,2,4/18/2016 0:00,,84381350,95142862,16,M,92187267,84381350,56,20
92188328,84381573,C,20,20271,4/30/2016 0:00,0,6,,,84381573,95143674,,,92188328,84381573,56,20
92188052,84382068,C,20,20287,2/27/2016 0:00,20,6,,,84382068,95144642,,U,92188052,84382068,56,20
92190376,84383394,C,41,20105,2/22/2016 0:00,8,5,4/22/2016 0:00,,84383394,95146199,16,M,92190376,84383394,56,41
92194282,84387069,C,20,20105,1/1/2016 0:00,8,6,,,84387069,95149694,43,M,92194282,84387069,56,20
92196383,84389539,C,20,20318,3/9/2016 0:00,,6,,,84389539,95151773,56,M,92196383,84389539,56,20
92197013,84390174,C,41,20309,4/15/2016 0:00,14,4,4/15/2016 0:00,,84390174,95153434,63,M,92197013,84390174,56,41
92196957,84390532,C,20,20318,4/20/2016 0:00,,6,,,84390532,95154322,,,92196957,84390532,56,20
92198937,84391368,C,20,20129,4/15/2016 0:00,15,6,,,84391368,95156301,44,M,92198937,84391368,56,20
92198774,84391832,C,25,20327,4/10/2016 0:00,,6,,,84391832,95156157,22,M,92198774,84391832,56,25
92201340,84392404,C,20,20336,4/15/2016 0:00,15,6,,,84392404,95155850,65,M,92201340,84392404,56,20
92200548,84392437,C,20,20332,4/19/2016 0:00,0,6,,,84392437,95155894,,M,92200548,84392437,56,20
92200558,84392888,C,41,20336,4/16/2016 0:00,1,6,,,84392888,95155907,,,92200558,84392888,56,41
92203135,84393448,C,20,20129,4/17/2016 0:00,20,6,,,84393448,95157623,,,92203135,84393448,56,20
92202298,84394516,C,20,20348,1/8/2016 0:00,20,6,,,84394516,95158645,65,M,92202298,84394516,56,20
92202640,84394831,C,20,20343,4/23/2016 0:00,7,6,,,84394831,95158996,20,M,92202640,84394831,56,20
92203907,84395027,C,20,20289,1/19/2016 0:00,9,6,,,84395027,95159380,25,M,92203907,84395027,56,20
92202860,84395042,C,20,20354,4/5/2016 0:00,9,6,,,84395042,95159393,32,M,92202860,84395042,56,20
92203874,84395640,C,25,20354,4/4/2016 0:00,2,6,,,84395640,95159344,,U,92203874,84395640,56,25
92204138,84395870,C,13,20360,4/2/2016 0:00,,6,,,84395870,95160447,68,M,92204138,84395870,56,13
92204205,84395918,C,20,20289,2/5/2016 0:00,14,6,,,84395918,95160502,50,M,92204205,84395918,56,20
92204751,84396400,C,18,20129,4/18/2016 0:00,15,6,,,84396400,95161249,,,92204751,84396400,56,18
92205823,84396883,C,20,20354,4/13/2016 0:00,9,6,,,84396883,95162219,,M,92205823,84396883,56,20
,,,,,,,,,,84396883,95162217,44,F,92205823,84396883,56,20
92206289,84397285,C,20,20356,2/19/2016 0:00,4,6,,,84397285,95162699,43,M,92206289,84397285,56,20
92207197,84397767,C,25,20289,1/23/2016 0:00,0,6,,,84397767,95161676,43,M,92207197,84397767,56,25
92206663,84398612,C,20,20289,2/25/2016 0:00,23,6,,,84398612,95164083,50,M,92206663,84398612,56,20
92207726,84398694,C,20,20289,2/26/2016 0:00,14,6,,,84398694,95163178,16,M,92207726,84398694,56,20
92208744,84399503,C,24,20356,3/30/2016 0:00,5,6,,,84399503,95165162,55,M,92208744,84399503,56,24
92210495,84401185,C,20,20289,3/11/2016 0:00,13,6,,,84401185,95165943,21,M,92210495,84401185,56,20
92210583,84401266,C,10,20354,4/22/2016 0:00,17,6,,,84401266,95166036,,U,92210583,84401266,56,10
92211992,84402153,C,20,20354,4/26/2016 0:00,10,6,,,84402153,95168402,28,M,92211992,84402153,56,20
92212677,84403215,C,18,20354,4/27/2016 0:00,16,6,,,84403215,95169133,,U,92212677,84403215,56,18
92214803,84405225,C,41,20289,4/1/2016 0:00,8,6,,,84405225,95171266,17,M,92214803,84405225,56,41
92215721,84405761,C,20,20373,1/30/2016 0:00,19,6,,,84405761,95172065,22,M,92215721,84405761,56,20
92218255,84407288,C,46,20397,4/4/2016 0:00,10,6,,,84407288,95173714,42,M,92218255,84407288,56,46
92217813,84407837,C,20,20289,4/4/2016 0:00,11,6,,,84407837,95174171,43,M,92217813,84407837,56,20
92218884,84407997,C,23,20289,4/5/2016 0:00,15,6,,,84407997,95175328,52,M,92218884,84407997,56,23
92220992,84409942,C,20,20289,4/3/2016 0:00,19,6,,,84409942,95176437,,M,92220992,84409942,56,20
,,,,,,,,,,84409942,95176436,,M,92220992,84409942,56,20
92226402,84414680,C,40,20289,4/4/2016 0:00,13,4,4/30/2016 0:00,,84414680,95181790,16,M,92226402,84414680,56,40
92229461,84417900,C,41,20420,4/19/2016 0:00,22,2,4/29/2016 0:00,,84417900,95184905,18,M,92229461,84417900,56,41
92231149,84418452,C,25,20289,4/19/2016 0:00,9,6,,,84418452,95185642,33,M,92231149,84418452,56,25
92233227,84419513,C,41,20408,1/1/2016 0:00,8,6,,,84419513,95187753,,M,92233227,84419513,56,41
92231518,84419534,C,8,20289,4/18/2016 0:00,18,4,4/20/2016 0:00,,84419534,95186945,44,M,92231518,84419534,56,8
92232129,84420004,C,20,20289,4/19/2016 0:00,19,6,,,84420004,95188478,63,M,92232129,84420004,56,20
92237529,84424252,C,20,20408,4/15/2016 0:00,11,6,,,84424252,95193026,29,M,92237529,84424252,56,20
92238161,84424997,C,41,20408,4/15/2016 0:00,13,6,,,84424997,95193622,,M,92238161,84424997,56,41
92241071,84427742,C,20,20408,3/5/2016 0:00,18,6,,,84427742,95197550,30,M,92241071,84427742,56,20
92241254,84428735,C,8,20437,2/12/2016 0:00,9,6,,,84428735,95196841,13,M,92241254,84428735,56,8
92242986,84429452,C,24,20429,4/4/2016 0:00,18,6,,,84429452,95199420,11,M,92242986,84429452,56,24
92246607,84432863,C,20,20437,3/21/2016 0:00,0,6,,,84432863,95203141,47,F,92246607,84432863,56,20
92247265,84433294,C,20,20408,4/26/2016 0:00,17,6,,,84433294,95203724,41,M,92247265,84433294,56,20
92247368,84433383,C,20,20458,4/20/2016 0:00,16,6,,,84433383,95203826,25,M,92247368,84433383,56,20
92248676,84434032,C,20,20458,4/28/2016 0:00,11,6,,,84434032,95205293,7,F,92248676,84434032,56,20
92249227,84434404,C,20,20445,1/30/2016 0:00,10,6,,,84434404,95204702,62,M,92249227,84434404,56,20
92248648,84434711,C,25,20437,4/14/2016 0:00,17,6,,,84434711,95205258,13,F,92248648,84434711,56,25
92250794,84436694,C,20,20437,4/29/2016 0:00,15,6,,,84436694,95206586,57,M,92250794,84436694,56,20
92250078,84436713,C,20,20437,4/29/2016 0:00,16,6,,,84436713,95206601,26,M,92250078,84436713,56,20
92251157,84436789,C,20,20445,3/5/2016 0:00,2,6,,,84436789,95206692,,M,92251157,84436789,56,20
92251007,84436899,C,20,20445,3/6/2016 0:00,22,6,,,84436899,95206821,,,92251007,84436899,56,20
